time_s,pos_fr3_joint1,pos_fr3_joint2,pos_fr3_joint3,pos_fr3_joint4,pos_fr3_joint5,pos_fr3_joint6,pos_fr3_joint7,pos_thumb_joint_0,pos_thumb_joint_1,pos_index_joint_0,pos_middle_joint_0,pos_ring_joint_0,pos_little_joint_0,vel_fr3_joint1,vel_fr3_joint2,vel_fr3_joint3,vel_fr3_joint4,vel_fr3_joint5,vel_fr3_joint6,vel_fr3_joint7,vel_thumb_joint_0,vel_thumb_joint_1,vel_index_joint_0,vel_middle_joint_0,vel_ring_joint_0,vel_little_joint_0,cmd_fr3_joint1,cmd_fr3_joint2,cmd_fr3_joint3,cmd_fr3_joint4,cmd_fr3_joint5,cmd_fr3_joint6,cmd_fr3_joint7,cmd_thumb_joint_0,cmd_thumb_joint_1,cmd_index_joint_0,cmd_middle_joint_0,cmd_ring_joint_0,cmd_little_joint_0
22.6,-0.496701419,0.561868966,-0.102911204,-2.11880541,1.63847065,1.31414044,-1.35547447,1.07904994,-1.87082136e-07,0.0479232706,1.33300066,1.33300018,1.3330003,-0.0828220323,-0.454325557,0.248745486,-0.058228083,0.0112623833,0.944410324,0.463234663,3.32331001e-06,0.000191799743,0.160186827,-0.00544905104,-0.000218289846,-9.66310836e-08,-0.498242408,0.556104779,-0.107838959,-2.11372805,1.64090264,1.31986165,-1.35618234,1.09195209,8.94836121e-05,0.0631007925,1.33299983,1.33299983,1.33299983
22.6666667,-0.502331436,0.530027032,-0.0849587172,-2.12285256,1.63994801,1.38163245,-1.32290924,1.07894385,-8.52245705e-08,0.0597857982,1.3330003,1.33300006,1.3330003,-0.0816287771,-0.49863112,0.288531691,-0.0652570501,0.0354458801,1.07355213,0.510773718,5.62066361e-07,1.80845636e-05,0.188042417,1.50318101e-07,1.31898332e-07,-9.9814315e-08,-0.500813663,0.526171267,-0.0844280794,-2.11988926,1.64151812,1.38478637,-1.32305169,1.09138823,8.47636547e-05,0.077957049,1.33299983,1.33299983,1.33299983
22.7333333,-0.507393539,0.495926768,-0.0641197115,-2.12730527,1.64280891,1.45671356,-1.2876476,1.07894385,1.02964979e-08,0.0733304322,1.33300018,1.33299994,1.33300018,-0.067127265,-0.523005068,0.334372729,-0.071408689,0.0527647175,1.17107844,0.543371439,-1.90100309e-08,1.7086626e-05,0.210321009,6.23399501e-08,1.73630042e-07,2.86272552e-08,-0.50358212,0.493942678,-0.0592222288,-2.12652302,1.64350522,1.4578253,-1.28738046,1.09078097,7.96818131e-05,0.0939523876,1.33299983,1.33299983,1.33299983
22.8,-0.51125145,0.460782915,-0.0402309485,-2.13220596,1.64653599,1.53698063,-1.25068676,1.07894385,1.84434327e-07,0.0881856903,1.33300006,1.33299994,1.33300006,-0.0469848588,-0.530992508,0.378914565,-0.0794467926,0.0622845963,1.22835851,0.561369836,4.58777606e-07,5.16289037e-05,0.227020279,-1.92205789e-07,-3.86324473e-07,3.49709808e-08,-0.506467581,0.46035257,-0.0329515673,-2.13343716,1.64659214,1.53635573,-1.25020266,1.09014833,7.43852797e-05,0.110623449,1.33299983,1.33299983,1.33299983
22.8666667,-0.513742864,0.425575018,-0.0136823216,-2.13769269,1.65072346,1.61959183,-1.21300936,1.07894385,2.61764654e-07,0.103959635,1.33299994,1.33299983,1.33300006,-0.0273329448,-0.525562763,0.413231313,-0.0888334364,0.0670818761,1.24206531,0.564153194,6.79304776e-07,8.14441883e-05,0.237769455,-3.16053047e-07,-7.95748065e-07,-4.36289156e-08,-0.509389758,0.42633459,-0.00634622946,-2.14043927,1.65050709,1.61775494,-1.21255112,1.08950746,6.90212764e-05,0.127506882,1.33299983,1.33299983,1.33299983
22.9333333,-0.515036941,0.391142219,0.0145633603,-2.14374018,1.65513337,1.70172489,-1.17568696,1.07882309,1.85296088e-07,0.120236345,1.33299983,1.33299983,1.33299994,-0.011974345,-0.508002877,0.429404885,-0.0957545489,0.0690331087,1.2154938,0.55076009,6.11839823e-09,5.52569873e-05,0.242242754,5.16985529e-06,8.12688813e-06,-9.42964107e-09,-0.512268484,0.392822266,0.0198635943,-2.14733744,1.65497863,1.69940019,-1.17545938,1.08887613,6.37370104e-05,0.14413932,1.33299983,1.33299983,1.33299983
23,-0.51549679,0.358273,0.0431063734,-2.15006852,1.65959752,1.78084826,-1.13983142,1.07882309,1.32073893e-07,0.136576205,1.33299983,1.33299899,1.33299983,-0.00298754452,-0.478643924,0.422316641,-0.0966614038,0.0683509409,1.15290964,0.519469202,-1.19898436e-06,1.95590292e-05,0.240077227,9.68192762e-06,2.09083228e-05,2.45054252e-08,-0.515023589,0.360749245,0.0449477471,-2.15393901,1.65973532,1.77866888,-1.13996053,1.08827198,5.86796996e-05,0.160057425,1.33299983,1.33299983,1.33299983
23.0666667,-0.515576363,0.327744514,0.0703214183,-2.15621948,1.66393793,1.85464585,-1.10663486,1.07882309,1.55887122e-07,0.152516425,1.33299553,1.33299804,1.33299983,-0.000940433645,-0.43753764,0.390304327,-0.0900018141,0.0650692135,1.05625319,0.471255779,-1.16186561e-06,1.33977737e-05,0.230864555,1.0946329e-05,2.66618154e-05,-3.9304723e-08,-0.517574787,0.331049144,0.0681760684,-2.1600523,1.66450524,1.85293794,-1.10708809,1.08771253,5.39965476e-05,0.174797848,1.33299983,1.33299983,1.33299983
23.1333333,-0.515713394,0.300349861,0.0945804864,-2.16169906,1.66795921,1.92082202,-1.07720613,1.07882309,3.4560145e-07,0.167560548,1.33297098,1.3329972,1.33299899,-0.00473911408,-0.384107888,0.334866881,-0.0761857703,0.0578165092,0.924201369,0.407245666,3.44518276e-06,0.000222248957,0.214040846,-0.00574192218,-0.000155729038,-0.000150852415,-0.519842088,0.304655552,0.0888184011,-2.16548514,1.66901696,1.91958475,-1.07787538,1.08721519,4.9834769e-05,0.187897235,1.33299983,1.33299983,1.33299983
23.2,-0.516207457,0.276943654,0.114461124,-2.16608357,1.67149115,1.97703028,-1.05266213,1.07841551,7.92523224e-06,0.181203753,1.33297014,1.33299839,1.33299971,-0.0114976391,-0.317251235,0.260415614,-0.0564666763,0.0509478003,0.758132815,0.329007238,-3.39397593e-06,0.00015404899,0.190174714,-2.87568473e-05,-7.73265492e-05,-0.000151021697,-0.521745086,0.282502025,0.106144577,-2.17004514,1.67299902,1.97598684,-1.05335569,1.08679795,4.63415745e-05,0.198892221,1.33299983,1.33299983,1.33299983
23.2666667,-0.517163873,0.258470476,0.128847212,-2.16902971,1.67456591,2.02092695,-1.03383851,1.07841551,1.97423215e-05,0.192909867,1.33296621,1.33299851,1.33299363,-0.0185056198,-0.235466719,0.171385631,-0.0324573293,0.0418877527,0.55424732,0.233491316,-2.33079572e-06,2.03845702e-05,0.157330856,-9.52676637e-05,-6.84456463e-05,-0.000109076427,-0.523203671,0.265522182,0.119424425,-2.17354035,1.67617941,2.019521,-1.03456223,1.08647799,4.36641749e-05,0.207319468,1.33299983,1.33299983,1.33299983
23.3333333,-0.518491447,0.245954484,0.13693741,-2.17028737,1.67687833,2.04992056,-1.02181971,1.07841551,3.36829507e-05,0.202143833,1.33293688,1.33297431,1.33296633,-0.0224350747,-0.138166234,0.0727740154,-0.00566824386,0.0267411321,0.310907513,0.125617564,2.80223139e-05,0.000470986241,0.116430745,-0.000649113208,-0.00251341145,-0.00384895224,-0.524137616,0.254649669,0.12792778,-2.17577839,1.67828691,2.04756522,-1.02252829,1.08627319,4.1949781e-05,0.212715596,1.33299983,1.33299983,1.33299983
23.4,-0.519901395,0.240445554,0.138265267,-2.16975403,1.67791045,2.06122947,-1.01746666,1.07841551,6.30623836e-05,0.20839338,1.33290958,1.33297133,1.33294916,-0.0208573844,-0.0250523426,-0.0300326422,0.0212886781,0.00442534965,0.0247255582,0.00259284582,-2.05051674e-06,0.000282594847,0.0691870973,1.24879007e-05,2.66945863e-05,-2.38185748e-07,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.08620107,4.13456e-05,0.214617267,1.33299983,1.33299983,1.33299983
23.4666667,-0.518629014,0.241738126,0.130258128,-2.17257762,1.65179121,2.05417848,-1.01683605,1.07292593,0.0179223958,0.154282361,1.32201016,1.32239199,1.32246971,0.0344100185,0.0474560484,-0.14366293,-0.0729412884,-0.321180999,-0.0999702439,-0.0581790544,-0.0504775681,0.219523117,-0.615257323,4.7525391e-05,9.72140115e-05,-7.50296749e-08,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.06825066,0.0399706066,0.0897067562,1.33299983,1.33299983,1.33299983
23.5333333,-0.514725089,0.246938467,0.117484435,-2.17888999,1.62628794,2.0484004,-1.02705956,1.07872701,0.0124381809,0.0894242004,1.3219322,1.32232344,1.32238281,0.07101392,0.104274049,-0.210745603,-0.0971570536,-0.349293232,-0.0810560808,-0.190938607,0.0400169268,-0.130853966,-0.858204961,9.171688e-05,0.000193613174,-1.25146471e-07,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.20192671,0.0126063861,0,1.33299983,1.33299983,1.33299983
23.6,-0.50873816,0.255775511,0.10103593,-2.18531418,1.60632741,2.04193664,-1.05144155,1.08000505,0.0114672184,0.057690721,1.32190287,1.32229662,1.32235205,0.0965098292,0.158316955,-0.254369199,-0.083453536,-0.259293675,-0.0968227014,-0.400914609,-1.50265514e-05,0.000256849453,-0.308918059,3.25885485e-05,6.67264685e-05,-3.53902578e-08,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.0299733337,0.029919222,1.33299983,1.33299983,1.33299983
23.6666667,-0.503401339,0.267906427,0.0871897489,-2.19022703,1.58319676,2.03783751,-1.07211077,1.07996392,0.0121207638,0.0290074553,1.32107103,1.32143962,1.32148767,0.0616796836,0.200612471,-0.155324444,-0.0553114712,-0.305699676,-0.0151620517,-0.307294786,-0.0331959464,5.99422492e-07,-0.321698308,-2.1818385e-05,1.83074735e-06,-3.35276127e-08,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.0385551229,0,1.33299983,1.33299983,1.33299983
23.7333333,-0.500444591,0.282639623,0.0801008567,-2.19268394,1.5628866,2.03847313,-1.0923295,1.07989931,0.0132721988,0.0136196613,1.3210417,1.32141244,1.32145715,0.0298172478,0.233648404,-0.0651273653,-0.00902364869,-0.265162915,0.0240159854,-0.295122355,-5.74469777e-06,0.00110062957,-0.149220094,-0.000313443656,-0.000679553486,4.95580025e-07,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.0615566187,0,1.33299983,1.33299983,1.33299983
23.8,-0.499810368,0.299018294,0.0794655457,-2.19240141,1.54586744,2.04121494,-1.11330581,1.07989919,0.0139133688,0.00628582854,1.32102871,1.32140553,1.32143962,-0.00422171596,0.248527646,0.0286319423,0.0295352805,-0.219589263,0.0466907471,-0.298619211,7.93862455e-06,6.93637412e-06,-0.0767248943,1.00891339e-06,1.41853525e-06,-5.91535354e-08,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.0709913224,0,1.33299983,1.33299983,1.33299983
23.8666667,-0.501071692,0.316412836,0.0843536481,-2.188972,1.53861403,2.04514909,-1.14095783,1.07992089,0.0148607362,2.88606543e-07,1.3287822,1.32904565,1.32917523,-0.0239041485,0.26678139,0.0907132924,0.0856515318,-0.102248333,0.0407702513,-0.394011587,3.79171615e-06,0.000148474996,0.00105212675,0.136339813,0.131832868,0.131745547,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.0890230834,0,1.33299983,1.33299983,1.33299983
23.9333333,-0.502816916,0.334522486,0.0911794007,-2.18289256,1.53475082,2.04577231,-1.17370999,1.08000088,0.0172871165,2.64091113e-06,1.33300006,1.33299994,1.33300006,-0.02471729,0.270204663,0.102437757,0.106086336,-0.0433553867,-0.00764391432,-0.48439151,1.56583883e-05,4.82451287e-06,2.44799594e-08,-4.00694626e-06,-5.18067282e-06,-2.82076871e-06,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.0908803046,0,1.33299983,1.33299983,1.33299983
24,-0.503486276,0.352494597,0.0957537815,-2.17583323,1.53056419,2.04454112,-1.20724034,1.080001,0.0177067239,1.17416157e-05,1.33300006,1.3330003,1.33300018,0.00270387344,0.263476282,0.0376351625,0.11559958,-0.0679091439,-0.0480966233,-0.481579304,2.07182347e-05,-1.77533075e-05,-0.000118148717,1.66433656e-05,1.60658692e-05,1.68975257e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.102353692,0,1.33299983,1.33299983,1.33299983
24.0666667,-0.502223969,0.369239837,0.0954475999,-2.16851616,1.52565372,2.03850675,-1.24065626,1.08000207,0.0172142088,1.30018379e-05,1.33300018,1.33299887,1.33300018,0.0297994055,0.238570794,-0.0339663811,0.115089744,-0.0714454129,-0.119523115,-0.481638759,0.000172561529,-0.000708563486,0.00746158324,0.000299495994,0.00770513155,0.000294973725,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.087548241,0,1.33299983,1.33299983,1.33299983
24.1333333,-0.499911994,0.384162694,0.0920945704,-2.16111898,1.51536429,2.03283238,-1.26643956,1.08005881,0.0151818814,4.68402459e-06,1.33300018,1.33300006,1.33300006,0.0376217328,0.209390312,-0.0608673058,0.118111767,-0.162139684,-0.0923082903,-0.345671088,-2.48663127e-07,2.27234559e-05,5.46307783e-05,-1.13449405e-05,-1.6839922e-05,-6.27055488e-06,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.0521777421,0,1.33299983,1.33299983,1.33299983
24.2,-0.498631626,0.395379812,0.0909207165,-2.15859818,1.53082693,2.04111695,-1.29779792,1.07930875,0.0147451377,0.000863025489,1.33299875,1.3329978,1.33300018,0.0181098096,0.130808577,-0.0226848442,-0.0188553706,0.270549268,0.119423084,-0.477841228,-1.45534759e-05,0.000160567346,7.91042112e-08,-0.00326958671,-0.0020336071,-2.91811702e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.18614781,0.0519248433,0,1.33299983,1.33299983,1.33299983
24.2666667,-0.498129189,0.401014,0.0905799791,-2.16613889,1.55252373,2.04859233,-1.33593035,1.0796448,0.0147334831,0.000910737843,1.33299994,1.33299983,1.33300042,-0.000258278102,0.0466234051,0.00734561542,-0.173405036,0.372461587,0.101642683,-0.610224068,-1.18283424e-05,0.000144192454,5.11063263e-08,-5.57413041e-05,-5.63905487e-05,-5.34620231e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.2095257,0.0536229387,0,1.33299983,1.33299983,1.33299983
24.3333333,-0.49923417,0.401226103,0.0932630673,-2.18285537,1.57961702,2.05631804,-1.37941539,1.0800463,0.0147139514,0.000968289154,1.33299971,1.33299983,1.33300006,-0.0273357593,-0.0304785036,0.0612304136,-0.294359595,0.449849278,0.118498847,-0.674208105,3.10106116e-05,-0.0177011527,-2.32888851e-07,0.000412224268,0.000713360379,0.000152944151,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24207568,0.0465310849,0,1.33299983,1.33299983,1.33299983
24.4,-0.501093328,0.397205144,0.0969504938,-2.20511532,1.61017966,2.0652535,-1.42568743,1.08010411,0.015921209,0.0010267524,1.33299971,1.33299994,1.33300006,-0.0273680948,-0.0838549212,0.0486130938,-0.351134986,0.477715343,0.12020281,-0.694630861,2.52015889e-05,-5.6513818e-05,-1.132139e-07,6.87750617e-06,1.52852099e-05,3.48872563e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.0766566917,0,1.33299983,1.33299983,1.33299983
24.4666667,-0.503531933,0.388424009,0.101155199,-2.22660851,1.64394104,2.07001185,-1.46780348,1.09395218,0.0208993442,5.33014429e-07,1.33285606,1.33286476,1.33290672,-0.0447810367,-0.161040217,0.0767765269,-0.312840432,0.468265206,0.094614625,-0.601168036,0.097645469,-0.00287261605,-4.4972694e-07,0.00058654038,0.00102309533,0.000213213614,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.0978980064,0,1.33299983,1.33299983,1.33299983
24.5333333,-0.507396638,0.377022624,0.10833104,-2.24665809,1.67509115,2.08209443,-1.50498605,1.09176672,0.0188704655,1.32593477e-05,1.33298576,1.33298671,1.33298683,-0.0666825101,-0.183926731,0.126192659,-0.290384412,0.47950086,0.186146826,-0.516111374,-5.80423148e-06,0.000105821324,0.000776622852,-8.48436466e-05,-9.37636942e-05,-7.39926327e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.0791922435,0,1.33299983,1.33299983,1.33299983
24.6,-0.512256861,0.365542263,0.117972195,-2.26529312,1.70965278,2.09684014,-1.54436445,1.0916853,0.0184146333,1.54150875e-05,1.33299732,1.33299851,1.33299696,-0.0692033246,-0.178044111,0.131576136,-0.283386499,0.507941008,0.190482259,-0.593761921,1.47987157e-05,6.19455604e-05,0.000314585224,7.40852556e-07,9.84282815e-06,2.81763496e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.0630712733,0,1.33299983,1.33299983,1.33299983
24.6666667,-0.518033743,0.355185568,0.130081251,-2.28290129,1.745435,2.11245894,-1.58563125,1.08907151,0.0198826417,9.60165721e-07,1.33299935,1.33299804,1.33299959,-0.0957827121,-0.146374702,0.206697792,-0.25217101,0.562714159,0.230128273,-0.626122415,-3.07860682e-06,-3.98362608e-05,5.85530652e-05,3.26157897e-06,2.18076748e-05,-1.43284997e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.17226624,0.0900955945,0,1.33299983,1.33299983,1.33299983
24.7333333,-0.524938464,0.347635686,0.145879433,-2.29821587,1.78451443,2.1311512,-1.63065016,1.06661618,0.0268563516,5.99465056e-06,1.33287466,1.3329159,1.3329308,-0.105270244,-0.0990075395,0.246699914,-0.212867185,0.624322593,0.264794409,-0.648734987,-0.156071767,0.000293186167,0.00119181466,-0.00777653512,0.000695687719,-0.000179265655,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.05784059,0.0533329397,0,1.33299983,1.33299983,1.33299983
24.8,-0.530549109,0.339546174,0.157990724,-2.31319451,1.82196605,2.14493608,-1.67308843,1.05550683,0.0304673295,6.52598203e-07,1.33299935,1.3327347,1.33283138,-0.0788599923,-0.162710905,0.147731498,-0.25309521,0.537791967,0.120918408,-0.607014418,-0.116730154,0.0827372894,-0.00110934512,0.00207342883,0.000650514616,-0.00744267041,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.04581726,0.0453403443,0,1.33299983,1.33299983,1.33299983
24.8666667,-0.536707103,0.32952714,0.170269147,-2.3298111,1.8602984,2.15776491,-1.71489489,1.07151389,0.0276709627,6.28598855e-06,1.33299935,1.33266723,1.3327781,-0.0941323489,-0.157822087,0.183223113,-0.249434665,0.593647063,0.164939269,-0.659570158,0.228988022,-0.0777153522,0.00184402079,-0.000210060505,-4.61540185e-06,-0.000318846141,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.12644088,0.0657914951,0,1.33299983,1.33299983,1.33299983
24.9333333,-0.543585658,0.31909892,0.1837257,-2.34633231,1.900033,2.17026901,-1.75890875,1.08419287,0.0247938205,3.46564093e-06,1.33299994,1.33265603,1.33278537,-0.106117889,-0.172460407,0.197150096,-0.257840961,0.595681965,0.152787477,-0.67622751,-3.64537555e-05,-1.13469432e-05,0.000570240256,-8.23818336e-05,-6.29170099e-05,-0.000134460555,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.18980837,0.0912900642,0,1.33299983,1.33299983,1.33299983
25,-0.551893651,0.308502048,0.200045019,-2.36137724,1.9385227,2.18658209,-1.79723656,1.08557725,0.0255111046,-8.2798573e-07,1.33299994,1.33240283,1.33258915,-0.133176416,-0.182311609,0.247429803,-0.228357464,0.547841668,0.213964462,-0.532690227,-0.0489623621,-0.000278804742,-0.000202179683,7.24052734e-05,4.42740857e-05,-0.000112280148,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.19923258,0.107791126,0,1.33299983,1.33299983,1.33299983
25.0666667,-0.56199038,0.297893107,0.219996855,-2.37383938,1.97298229,2.21051168,-1.82709122,1.08415866,0.0235193688,1.95428157e-07,1.33297038,1.33229959,1.33219099,-0.153024897,-0.122659154,0.324791282,-0.14206937,0.562418997,0.420587927,-0.461168945,-2.06143541e-05,0.000135422291,-3.5600242e-05,-0.00123730651,-0.00486902799,-0.00106277037,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.126430482,0,1.33299983,1.33299983,1.33299983
25.1333333,-0.572665393,0.29265511,0.244267672,-2.37859344,2.0021615,2.24717927,-1.84669137,1.08315539,0.0234522801,2.40703548e-06,1.32954133,1.32895362,1.32883501,-0.152506024,-0.0343267396,0.374856293,-0.0303974021,0.443535298,0.608257234,-0.273418248,0.0906473398,0.106323346,-0.000758477545,0.000111739108,0.00019738666,3.33249773e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.129695818,0,1.33299983,1.33299983,1.33299983
25.2,-0.584355116,0.285459369,0.268704236,-2.38188171,2.02353001,2.28072429,-1.85625207,1.08839941,0.0272518862,8.43305861e-06,1.33294404,1.32740068,1.32731426,-0.218096614,-0.207091421,0.381357461,-0.115973867,0.252569973,0.401900589,-0.0946456715,0.0701890215,-0.10890013,0.00531124556,0.00025721069,0.0005616126,-3.18079838e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.144228026,0,1.33299983,1.33299983,1.33299983
25.2666667,-0.598353863,0.272370309,0.293191075,-2.38870621,2.04730439,2.3125093,-1.87106133,1.08980477,0.0265414044,0.01213169,1.33225143,1.32872462,1.32936561,-0.216924116,-0.209780917,0.364819527,-0.111611478,0.373701036,0.434799194,-0.240038887,-1.34874826e-05,-0.000139750453,0.214294776,-1.00466423e-07,7.00284436e-05,0.0531261265,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.151787251,0.0350453407,1.33299983,1.33299983,1.33299983
25.3333333,-0.611198425,0.262331992,0.317257822,-2.39027619,2.07797289,2.34661102,-1.89004946,1.08971047,0.0267678034,0.0591367483,1.33217824,1.32988381,1.33166039,-0.179129288,-0.109846838,0.362875104,0.0230571534,0.48586759,0.505282342,-0.345614463,-0.0725959837,-0.158818081,0.641136706,0.000201076618,0.000433352281,-3.40427505e-07,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.162177324,0.130482197,1.33299983,1.33299983,1.33299983
25.4,-0.621449292,0.258451015,0.340493053,-2.38630223,2.11160254,2.38050222,-1.91433299,1.08850682,0.0259956904,0.124879442,1.33212376,1.32988751,1.33163333,-0.130221605,-0.0309251919,0.320528299,0.0813031867,0.53953588,0.463892728,-0.402128011,0.0362295806,4.82510077e-05,0.995296299,-2.18572677e-05,-3.52427014e-05,8.60309228e-08,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.166236863,0.267363697,1.33299983,1.33299983,1.33299983
25.4666667,-0.629258454,0.258944988,0.361557186,-2.38118839,2.14262795,2.41289663,-1.94112206,1.08753788,0.0242852606,0.129712537,1.33103168,1.32890689,1.33059561,-0.0999415666,0.0254127011,0.296480596,0.0789022595,0.533674479,0.437610447,-0.469556928,-1.09641442e-05,0.000747582642,2.63680704e-08,1.49342959e-05,2.78327207e-05,3.76821845e-06,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.24616504,0.160422131,0.135845706,1.33299983,1.33299983,1.33299983
25.5333333,-0.636665106,0.258244723,0.380208641,-2.37759018,2.17639899,2.43746781,-1.9709605,1.07942879,0.0249320175,0.171563432,1.33235157,1.33072627,1.33203793,-0.186238036,-0.135340571,0.303044975,-0.0382397324,0.372561783,0.231118232,-0.258740902,6.28540874e-06,0.086069718,0.350749433,-4.41409647e-05,0.0518450476,7.14790076e-08,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.13951492,0.169193164,0.24631907,1.33299983,1.33299983,1.33299983
25.6,-0.647074938,0.252512038,0.399712622,-2.37755513,2.20998263,2.46075416,-2.00199819,1.0553596,0.0337296799,0.232676715,1.3319093,1.33267617,1.33166099,-0.149065211,-0.0796741918,0.27661261,-0.015205726,0.487370402,0.369238228,-0.465710431,-0.343043,0.000510789454,0.980425298,-0.000292005949,-0.000574980688,5.424954e-07,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.03123009,0.176319629,0.365354657,1.33299983,1.33299983,1.33299983
25.6666667,-0.653054178,0.24821505,0.41134122,-2.37981319,2.25381351,2.47080255,-2.04266691,1.03478503,0.0380154848,0.292183012,1.3327409,1.33274484,1.3327508,-0.0530436859,-0.0333075561,0.133918211,-0.0144559825,0.736774266,0.102651969,-0.648014367,-0.199122995,-0.149401084,0.730349958,-9.55197029e-05,-0.00022360892,2.09636055e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.00881183,0.17135103,0.449838102,1.33299983,1.33299983,1.33299983
25.7333333,-0.656129062,0.245024905,0.41717124,-2.38345909,2.292243,2.47429824,-2.08034563,1.00226223,0.0401147082,0.320474714,1.3320297,1.33202243,1.33210289,-0.0405439697,-0.0537484884,0.0646113083,-0.0776566565,0.557534695,-0.0230836719,-0.521865189,-0.396644711,0.000314738601,0.381969959,-0.000288111391,-0.00042055035,-0.00474501215,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.943066418,0.1780729,0.407070756,1.33299983,1.33299983,1.33299983
25.8,-0.657163203,0.24526298,0.421619177,-2.38932347,2.33046126,2.47542787,-2.12250423,0.956603765,0.0403783545,0.312165976,1.33217931,1.3321929,1.33225334,0.0200804379,0.0543776974,0.0502779186,-0.0743044391,0.662258446,-0.0177237988,-0.676326752,-0.560370564,0.00169058517,-0.0839308277,-0.00016136677,-0.000342673622,2.95287464e-07,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.871615767,0.183534414,0.318514585,1.33299983,1.33299983,1.33299983
25.8666667,-0.655502737,0.250117689,0.425662011,-2.39540052,2.38006902,2.47132254,-2.17457366,0.922953904,0.0404642932,0.293774605,1.3326807,1.33269441,1.33276582,-0.0513377264,-0.0814664364,0.0396639183,-0.216744468,0.584344327,-0.221622407,-0.576299429,-0.509454012,-0.00700985175,-0.469265193,-0.000235178974,-0.000488727121,4.43309546e-07,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.864599347,0.18797189,0.295448244,1.33299983,1.33299983,1.33299983
