time_s,pos_fr3_joint1,pos_fr3_joint2,pos_fr3_joint3,pos_fr3_joint4,pos_fr3_joint5,pos_fr3_joint6,pos_fr3_joint7,pos_thumb_joint_0,pos_thumb_joint_1,pos_index_joint_0,pos_middle_joint_0,pos_ring_joint_0,pos_little_joint_0,vel_fr3_joint1,vel_fr3_joint2,vel_fr3_joint3,vel_fr3_joint4,vel_fr3_joint5,vel_fr3_joint6,vel_fr3_joint7,vel_thumb_joint_0,vel_thumb_joint_1,vel_index_joint_0,vel_middle_joint_0,vel_ring_joint_0,vel_little_joint_0,cmd_fr3_joint1,cmd_fr3_joint2,cmd_fr3_joint3,cmd_fr3_joint4,cmd_fr3_joint5,cmd_fr3_joint6,cmd_fr3_joint7,cmd_thumb_joint_0,cmd_thumb_joint_1,cmd_index_joint_0,cmd_middle_joint_0,cmd_ring_joint_0,cmd_little_joint_0
0.666666667,-0.495239824,0.381952405,0.0851609632,-2.15480566,1.51862431,2.04428601,-1.22286963,1.06949854,0.0261700582,4.30511045e-06,1.33098722,1.33091927,1.32946479,-0.00496213604,0.213506818,0.0431411043,0.19585143,-0.424444944,0.0606312454,0.0328720286,-0.0315309614,-6.99436932e-05,1.03013008e-07,-2.18425594e-05,-0.000675388845,-4.38125935e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.09441793,0.104854748,0,1.33299983,1.33299983,1.33299983
0.733333333,-0.498097807,0.392985165,0.094360657,-2.14784813,1.52205527,2.0636878,-1.23363602,1.06663966,0.0271010101,0.00112049177,1.3330003,1.3330003,1.33300018,-0.0539049022,0.123533048,0.15934737,0.0380301215,0.104261398,0.293344051,-0.197295249,-0.0470317975,0.00106321275,6.50063157e-07,-0.000694928283,-0.00109685736,-0.000343724183,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.0700531,0.0856499746,0,1.33299983,1.33299983,1.33299983
0.8,-0.501358986,0.397987902,0.103494123,-2.15216589,1.53483677,2.080899,-1.26010406,1.03889239,0.0365561023,0.00118191494,1.33299339,1.33299315,1.33305752,-0.0426040515,0.036748711,0.112348892,-0.13092503,0.214431316,0.214147314,-0.402369976,-0.318836629,-0.00145762612,2.72528268e-07,-0.00741602946,-0.00754367979,0.0824491531,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.00370157,0.0906114429,0,1.33299983,1.33299983,1.33299983
0.866666667,-0.503476977,0.397728741,0.108527109,-2.16660953,1.556458,2.09342742,-1.29732192,1.03753352,0.0369572714,0.00125801482,1.33299851,1.33299804,1.33299839,-0.0239638239,-0.0368847214,0.0477214865,-0.268721938,0.382851422,0.1518213,-0.626283526,-7.11709508e-05,-0.000651620561,1.87428668e-07,-0.0025105793,0.00754342647,-0.00239021378,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.04993653,0.112471983,0,1.33299983,1.33299983,1.33299983
0.933333333,-0.505749941,0.393448472,0.113042347,-2.18771315,1.5841018,2.10497832,-1.33782947,1.07424068,0.024528008,0.00133595045,1.33300018,1.33300006,1.33300018,-0.042294234,-0.0860193446,0.0837282985,-0.335251749,0.419105262,0.177933916,-0.703235209,0.095661439,-0.0919066295,7.95116648e-08,-5.37269407e-05,-4.28003004e-05,-6.19926868e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.19210362,0.106430776,0,1.33299983,1.33299983,1.33299983
1,-0.509583831,0.386968762,0.121093817,-2.21060181,1.61383748,2.12014484,-1.37906814,1.07365239,0.0247527789,0.0150738908,1.33299994,1.33299994,1.33300018,-0.0664976835,-0.107317068,0.14165014,-0.340001971,0.462011099,0.238231644,-0.583713114,5.16751243e-06,-0.000377097545,0.152505875,1.99073997e-06,4.24437076e-06,4.9063658e-08,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.12769866,0.122341514,0.0293515623,1.33299983,1.33299983,1.33299983
1.06666667,-0.515020013,0.379389763,0.132920921,-2.23383737,1.64394915,2.13778639,-1.41803122,1.06712461,0.0273972582,0.00896937586,1.33299911,1.33299983,1.33299839,-0.0909615606,-0.120830864,0.199243352,-0.346558213,0.479431719,0.274523348,-0.580806732,-0.0880402848,-5.3843658e-05,-0.0783367157,-1.8645369e-06,9.59006138e-06,4.37539711e-08,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.07181072,0.12234579,0,1.33299983,1.33299983,1.33299983
1.13333333,-0.520706892,0.371499836,0.145336583,-2.25643468,1.68031251,2.15536451,-1.46225464,1.06244993,0.028934706,0.00516965659,1.33299839,1.33299899,1.33299899,-0.0800779983,-0.119109713,0.172783196,-0.3282727,0.561300993,0.244493917,-0.673439443,-0.0724739283,0.000482258154,4.22005542e-08,-0.00014109211,-0.000310870353,7.55442306e-06,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.06954336,0.115543112,0,1.33299983,1.33299983,1.33299983
1.2,-0.525855124,0.362899452,0.15617758,-2.2758944,1.71762526,2.16911268,-1.50479937,1.0485059,0.0338313766,0.00259151356,1.33299935,1.33299923,1.33299613,-0.0764996409,-0.138861105,0.156483486,-0.269877344,0.532241225,0.198455855,-0.579227507,-0.17252107,0.0806060582,8.29750206e-08,4.40234726e-06,5.31066325e-06,-6.83797407e-06,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.0342592,0.119371384,0,1.33299983,1.33299983,1.33299983
1.26666667,-0.531420171,0.353579998,0.167643368,-2.29111028,1.74701953,2.18804812,-1.53163338,1.05105996,0.0331295505,6.13287557e-06,1.3329047,1.33290637,1.33290517,-0.0860544592,-0.159707651,0.169761881,-0.195643365,0.414215237,0.257979006,-0.349006027,-0.0269502681,-5.79095795e-05,8.3362931e-05,2.91103788e-05,5.2043848e-05,3.83577426e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.10370255,0.121063784,0,1.33299983,1.33299983,1.33299983
1.33333333,-0.53709662,0.344498158,0.179492161,-2.30312562,1.77761817,2.2079525,-1.56103277,1.07674599,0.0231538229,8.50769447e-06,1.33287764,1.33288169,1.33287728,-0.0850260928,-0.121721856,0.182821691,-0.16830048,0.454697341,0.308986276,-0.475339025,-1.0613865e-05,-1.6884529e-05,0.00024623223,-1.38899777e-05,2.12158193e-06,-2.96445214e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.23578846,0.0861275196,0,1.33299983,1.33299983,1.33299983
1.4,-0.54200083,0.337919205,0.19061242,-2.31315994,1.81180739,2.22626448,-1.59748375,1.07243359,0.0251417458,1.26536761e-05,1.33285975,1.33285928,1.33285367,-0.0675226226,-0.0850538388,0.158236027,-0.142400131,0.523541987,0.257244796,-0.546426713,-2.33781975e-06,0.000586683571,5.51881385e-08,2.41489033e-06,1.55661255e-05,-1.02522899e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.10945249,0.108828798,0,1.33299983,1.33299983,1.33299983
1.46666667,-0.545428157,0.33381325,0.199402332,-2.32159805,1.84845841,2.24196553,-1.63942814,1.04342175,0.0355643965,1.90413739e-05,1.33285391,1.33285594,1.33283913,-0.0408801846,-0.0482375734,0.112681821,-0.123088047,0.553667068,0.211594507,-0.613218009,-0.422401339,0.145490393,-8.92541721e-08,3.98483826e-06,1.62250071e-05,-7.46024307e-06,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.00680435,0.127273574,0,1.33299983,1.33299983,1.33299983
1.53333333,-0.548046112,0.330044538,0.206143335,-2.33117509,1.8856976,2.25223064,-1.68088579,1.03315377,0.0372669846,0.010163323,1.33285558,1.33285892,1.33284056,-0.0463336147,-0.0774965659,0.103731394,-0.16230984,0.555837154,0.132121131,-0.623927951,-0.0290555209,-7.0076203e-06,0.127380565,2.52234167e-06,4.9990922e-06,7.13844202e-08,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.0079124,0.125374511,0.022692129,1.33299983,1.33299983,1.33299983
1.6,-0.550577581,0.324675143,0.211939514,-2.3396697,1.92761219,2.26064038,-1.72322309,1.04728019,0.0347176865,0.0734239593,1.33284855,1.33285332,1.33286953,-0.034676291,-0.0779038817,0.0799870491,-0.101687483,0.582758904,0.131938994,-0.612559676,0.0990756452,-0.048420772,0.980785847,-2.43766408e-05,-4.04132879e-05,2.98314262e-08,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.12065637,0.14071697,0.174280882,1.33299983,1.33299983,1.33299983
1.66666667,-0.552345037,0.319557905,0.215908214,-2.34574175,1.96395791,2.26867843,-1.76258767,1.04604053,0.0351747833,0.139774024,1.33288693,1.33289552,1.33291185,-0.0228659008,-0.0767610297,0.0515705049,-0.0768636167,0.550001919,0.10156586,-0.57472229,6.47230991e-06,5.51084522e-05,0.9999066,-2.04879907e-05,-3.83147417e-05,-2.24163523e-06,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.07322168,0.153182715,0.306823611,1.33299983,1.33299983,1.33299983
1.73333333,-0.555330932,0.318717748,0.225775853,-2.34392786,2.00205016,2.28011465,-1.80118668,1.02845526,0.0377696641,0.205795616,1.33013213,1.33017123,1.33017898,-0.0721566379,0.00728199771,0.223535925,0.0537319332,0.569174886,0.164071232,-0.541610956,-0.17005074,0.00149734051,0.992748797,-0.0079305768,-0.00688949507,-0.00343739428,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.977366865,0.163311154,0.414514601,1.33299983,1.33299983,1.33299983
1.8,-0.559415162,0.320312887,0.239689723,-2.33961487,2.03890586,2.29480624,-1.83844388,1.02632833,0.0378625132,0.271173567,1.33025718,1.33037519,1.33037508,-0.0640581176,0.0349335745,0.215273991,0.0529696345,0.457379818,0.244777277,-0.538553894,-0.000305396155,0.0757586285,1.00000119,0.000492808409,0.00159231224,-0.000634773402,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,1.00816727,0.171540499,0.404527485,1.33299983,1.33299983,1.33299983
1.86666667,-0.562868536,0.31934303,0.249761581,-2.33940816,2.06923985,2.30472088,-1.87680125,0.999744713,0.0366682895,0.328133434,1.33239865,1.33254445,1.33253253,-0.0486771017,-0.0856851637,0.0906631425,-0.103478983,0.512487411,0.0292708036,-0.619142354,-0.403022647,-2.46334821e-07,0.901990116,0.0874723345,0.0857744962,0.0845836997,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.924510121,0.178226843,0.476368129,1.33299983,1.33299983,1.33299983
1.93333333,-0.566657066,0.314065754,0.257133186,-2.34658074,2.10217905,2.30981946,-1.9163307,0.983125091,0.0382210203,0.383451879,1.33239603,1.3324064,1.33243656,-0.0768000707,-0.102152504,0.137032509,-0.125643879,0.49492985,0.0288544726,-0.563226223,-0.154873833,-0.0772865266,0.679620981,-0.000292055251,-0.000616005156,5.93136065e-07,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.937923968,0.183659494,0.471951067,1.33299983,1.33299983,1.33299983
2,-0.572160363,0.307129145,0.267028689,-2.35497332,2.13716817,2.31496525,-1.95746589,0.968211174,0.0384328812,0.439091533,1.3315357,1.33155537,1.33165896,-0.0971287265,-0.12799342,0.158812717,-0.148511797,0.496460795,0.0514942557,-0.576369882,-0.169304892,0.00109583884,0.783979118,-0.000330527546,-0.000710254884,6.19795173e-07,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.922055066,0.188073531,0.548680663,1.33299983,1.33299983,1.33299983
2.06666667,-0.578068078,0.30073598,0.277972996,-2.36364818,2.17322159,2.32198334,-2.00200582,0.935549736,0.0391407199,0.463950664,1.33078074,1.33079898,1.33090687,-0.0871294811,-0.107404351,0.151368663,-0.144187778,0.568518639,0.0396630578,-0.660884738,-0.444190055,0.000304673798,0.220043734,-0.00637039356,0.00160532026,0.00177431758,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.854544044,0.189639494,0.546112299,1.33299983,1.33299983,1.33299983
2.13333333,-0.585498393,0.293350905,0.290963948,-2.37359405,2.20721507,2.3278954,-2.04155469,0.933587193,0.0396418013,0.465309024,1.32977343,1.32984102,1.32997191,-0.139021873,-0.138830289,0.228583246,-0.172130734,0.49731645,0.0747817457,-0.573738873,-0.000124212354,0.00132859219,1.52364373e-06,-0.00108578568,-0.00134865101,-0.000819401816,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.945812762,0.192932278,0.507236063,1.33299983,1.33299983,1.33299983
2.2,-0.594398916,0.284739375,0.306033105,-2.38492155,2.24652624,2.33441138,-2.08731103,0.917720973,0.0401187018,0.466533631,1.32893479,1.32901525,1.32919288,-0.138605028,-0.13726376,0.228724152,-0.183482051,0.628199756,0.0526740141,-0.688933611,-0.187745631,0.00166602433,0.181308731,-0.000567170791,-0.00114026899,-5.84477093e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.873847127,0.192356557,0.543838143,1.33299983,1.33299983,1.33299983
2.26666667,-0.602751076,0.276871771,0.320409268,-2.39574552,2.29027963,2.33895087,-2.13644528,0.896790564,0.0410512909,0.478790432,1.32802498,1.32809913,1.32830667,-0.126566529,-0.121049963,0.212582633,-0.172209784,0.661484718,0.0252185371,-0.727329195,-0.266147763,0.000541753136,0.341376305,-0.000186105492,-0.000378063414,-2.01233197e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.847955585,0.195139885,0.583723545,1.33299983,1.33299983,1.33299983
2.33333333,-0.611241102,0.269716233,0.335287333,-2.40441489,2.3314271,2.34370637,-2.18148971,0.885252357,0.0416335352,0.498363495,1.3267653,1.32681453,1.32704496,-0.130700842,-0.0939765349,0.242540598,-0.0913868323,0.623842895,0.0979586542,-0.661875308,-0.132769018,-0.089802362,0.301086247,-0.000251354184,-0.000570221804,1.85682438e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.869300842,0.195900992,0.618905187,1.33299983,1.33299983,1.33299983
2.4,-0.619467437,0.264152735,0.35066095,-2.40989399,2.36908102,2.35146928,-2.22045231,0.878792584,0.0417409725,0.520674407,1.32493854,1.32495797,1.3252337,-0.104567371,-0.067761004,0.208059534,-0.0541116931,0.598059416,0.097206302,-0.562687576,-0.0571149476,0.000142751262,0.459890127,-0.000273139216,-0.000270929188,-0.00741521269,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.885094523,0.198019743,0.668080866,1.33299983,1.33299983,1.33299983
2.46666667,-0.625856519,0.259031594,0.36214298,-2.41641736,2.40406036,2.35443497,-2.259305,0.859644711,0.0324652344,0.538890779,1.32777667,1.32769346,1.32791007,-0.0930977911,-0.0866877958,0.15376319,-0.149596438,0.550665855,-0.0566885844,-0.603924572,-0.192151278,-0.124656245,0.239593267,0.112385988,0.109940253,0.107286349,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.824597299,0.199741229,0.708036065,1.33299983,1.33299983,1.33299983
2.53333333,-0.632010877,0.25391382,0.372955173,-2.42564225,2.44349241,2.35094953,-2.30204082,0.847803414,0.0236848872,0.553191543,1.33253312,1.33276069,1.33276093,-0.0986533388,-0.0753583163,0.175576136,-0.133997262,0.60447371,-0.0811950266,-0.6320467,-0.186115235,-0.0931182951,0.321220696,-0.000155508984,-0.000346500892,1.99349597e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.830320597,0.201139927,0.740499675,1.33299983,1.33299983,1.33299983
2.6,-0.638164222,0.249079689,0.383854866,-2.43458104,2.48341131,2.34728742,-2.34547591,0.831560791,0.0135718742,0.570198417,1.33075762,1.33098066,1.33100975,-0.100323208,-0.0827156156,0.16707243,-0.157043174,0.59599632,-0.106763788,-0.642739713,-0.190155312,-0.173235923,0.307581127,-0.000325616915,-0.00068303477,-8.72090459e-06,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.809140444,0.202276379,0.7668764,1.33299983,1.33299983,1.33299983
2.66666667,-0.643893659,0.244965255,0.394506663,-2.4432354,2.52531433,2.34179735,-2.39152718,0.810048819,-3.26521513e-05,0.594181299,1.32950532,1.32970202,1.32977307,-0.101455495,-0.0700225979,0.174472436,-0.147048399,0.540642083,-0.0851395577,-0.617067456,-0.270847827,-0.00323410775,0.235930577,-0.00650443742,-0.00173124485,-0.00485653756,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.776676536,0.166669846,0.788307488,1.33299983,1.33299983,1.33299983
2.73333333,-0.649182558,0.240226254,0.403055251,-2.4560492,2.56349707,2.3305347,-2.43228555,0.783126473,0.000113926726,0.593720078,1.33300316,1.33291459,1.33300114,-0.0700680986,-0.0641080365,0.116413973,-0.216013774,0.61686343,-0.275544524,-0.612810433,-0.351705015,-0.0828718171,0.120912984,-0.000890373485,-0.00071774656,-2.75634229e-05,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.736423969,0.136237949,0.72373414,1.33299983,1.33299983,1.33299983
2.8,-0.652078986,0.236943528,0.408054978,-2.47102642,2.60279346,2.31152654,-2.47124362,0.757537007,0.00258926209,0.594159365,1.33195281,1.33184743,1.33197129,-0.045673497,-0.0479022153,0.0801059902,-0.241259426,0.613358259,-0.380888999,-0.523557246,-0.0299110748,-0.00882205088,0.183632329,-0.000132865272,-0.000273807906,-7.35279173e-06,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.704330266,0.122216687,0.701777756,1.33299983,1.33299983,1.33299983
2.86666667,-0.653456032,0.235052586,0.411056101,-2.4872179,2.63975477,2.28725028,-2.50114942,0.755148947,0.00529872859,0.589302421,1.33121073,1.33111465,1.33127093,-0.013563267,-0.0128873792,0.0452495031,-0.240160361,0.561623514,-0.409703285,-0.425359011,-0.00047345669,0.00268572476,0.00353980437,-0.00286783604,-0.00297373254,-0.00268795411,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.677642643,0.104164138,0.645507634,1.33299983,1.33299983,1.33299983
2.93333333,-0.652110338,0.235542104,0.410762817,-2.5042634,2.67560506,2.25626135,-2.52683997,0.754311144,0.00657474017,0.586016655,1.33038092,1.33032215,1.33049524,0.024667969,0.0128938314,-0.00978149567,-0.270224541,0.532962263,-0.544985414,-0.346340388,0.0435801074,0.000307826325,0.0710301846,-0.000151532935,-0.000323755201,1.32457353e-06,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.655958891,0.109839976,0.644349456,1.33299983,1.33299983,1.33299983
3,-0.64915657,0.237803236,0.408597648,-2.52251029,2.70795202,2.22058439,-2.55070186,0.754287422,0.00730768079,0.561982751,1.32923412,1.32915604,1.32938147,0.039994128,0.0332564339,-0.0265384242,-0.287724018,0.48190847,-0.602843225,-0.337663889,6.18964041e-05,-0.0930798873,-0.183144256,0.00306950044,0.00133234658,0.00332509633,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.63834089,0.087423034,0.573060632,1.33299983,1.33299983,1.33299983
3.06666667,-0.645749152,0.241112441,0.406273842,-2.54150796,2.73928165,2.18177009,-2.57318211,0.753304601,0.00893721636,0.548318923,1.32799959,1.32794452,1.32931387,0.0433741659,0.0547632053,-0.0176160336,-0.299770296,0.460501611,-0.62808615,-0.316222042,0.0346280783,0.00038934499,-1.60187483e-07,0.000181890558,-0.000128159882,0.0582055077,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.624026239,0.0914105996,0.573153675,1.33299983,1.33299983,1.33299983
3.13333333,-0.641171336,0.246848539,0.403842837,-2.55837226,2.77285981,2.14016771,-2.59611607,0.752601802,0.00443234621,0.561269104,1.33221388,1.33206952,1.33260918,0.0579742938,0.0906565413,-0.0137271574,-0.240908444,0.492324263,-0.65312016,-0.307039231,5.97835751e-05,0.000421514036,0.314721823,0.090056479,0.0873000771,0.00387459132,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.612395585,0.0556958169,0.630907774,1.33299983,1.33299983,1.33299983
3.2,-0.634869456,0.254654408,0.399589658,-2.57304883,2.80363321,2.10003614,-2.61743236,0.752498806,0.00373345823,0.563863814,1.332286,1.33189929,1.33113039,0.0814672261,0.120131306,-0.0391396321,-0.224373773,0.451772064,-0.698719621,-0.2866835,2.48916185e-05,-0.0914038047,0.11123956,0.00239785947,0.00272625801,0.0071810917,-0.524466753,0.250818014,0.130924493,-2.17656684,1.67904973,2.05749583,-1.01828742,0.602945685,0.0308465939,0.60368228,1.33299983,1.33299983,1.33299983
